Run,Iteration,Wavelengths,Cofficients,Weights
95,0,421.000,-0.04481239731340838,0.00031243472217161537
95,0,422.000,-0.04892678508243817,0.0003411204805016765
95,0,423.000,-0.05121977284009889,0.0003571073286945378
95,0,424.000,-0.05539154444206121,0.0003861931705500133
95,0,425.000,-0.061857102288638076,0.0004312714276972899
95,0,426.000,-0.0683650907689478,0.0004766455137681828
95,0,427.000,-0.07564580359414905,0.0005274070803240618
95,0,428.000,-0.08367830151838611,0.0005834101376867656
95,0,429.000,-0.09152393521641924,0.0006381103664551962
95,0,430.000,-0.09784486909855014,0.0006821802966469874
95,0,431.000,-0.10003450998916921,0.0006974466042835012
95,0,432.000,-0.0984370508340691,0.000686309023229455
95,0,433.000,-0.09242709548374682,0.000644407254015695
95,0,434.000,-0.08442033123517882,0.0005885836133834082
95,0,435.000,-0.07576960822166538,0.0005282702536136115
95,0,436.000,-0.06841537015929641,0.0004769960646937372
95,0,437.000,-0.05950709698695006,0.0004148870497672337
95,0,438.000,-0.050223105530709404,0.00035015850442769893
95,0,439.000,-0.04149997390592744,0.00028934030747665765
95,0,440.000,-0.034103284041865196,0.00023777014204887727
95,0,441.000,-0.024499345469810845,0.0001708109062256412
95,0,526.000,-0.049109508632091486,0.0003423944400506575
95,0,527.000,-0.05166356263732662,0.0003602014577818463
95,0,528.000,-0.054274377292091856,0.0003784042141663857
95,0,529.000,-0.0571573067723726,0.00039850417143741444
95,0,530.000,-0.05973513661597806,0.0004164769557399312
95,0,531.000,-0.0622841685151318,0.00043424895904626605
95,0,532.000,-0.06448942317227815,0.0004496241267996106
95,0,533.000,-0.06627782364500252,0.0004620929621738796
95,0,534.000,-0.06764254622464334,0.00047160788986295977
95,0,535.000,-0.06868900843005785,0.00047890388713186616
95,0,536.000,-0.06942974325903367,0.0004840683347929748
95,0,537.000,-0.0703570689002164,0.0004905337047895683
95,0,538.000,-0.07088257832238666,0.0004941975880039842
95,0,539.000,-0.07104895265200789,0.0004953575598101822
95,0,540.000,-0.07118386683934133,0.0004962981896171915
95,0,541.000,-0.07106596029913119,0.0004954761381461413
95,0,542.000,-0.07094611173602255,0.0004946405467749493
95,0,543.000,-0.07062549565317865,0.0004924051922129849
95,0,544.000,-0.07023256072625514,0.0004896656263320018
95,0,545.000,-0.0696361467411396,0.00048550739225147244
95,0,546.000,-0.06883836226664403,0.00047994519103963784
95,0,568.000,-0.03260650715742865,0.00022733452382539288
95,0,569.000,-0.029460292274609917,0.00020539892493451293
95,0,570.000,-0.026212343609225485,0.00018275403200901388
95,0,571.000,-0.023167267641071198,0.00016152357969806194
95,0,572.000,-0.019721029185965383,0.00013749619846407574
95,0,573.000,-0.016462049877843683,0.00011477439923573174
95,0,574.000,-0.013039540199524758,9.091245645689077e-05
95,0,575.000,-0.009743020506826539,6.792892341539344e-05
95,0,576.000,-0.0063181036127790665,4.405019738409454e-05
95,0,577.000,-0.002986582765625358,2.0822634194165185e-05
95,0,578.000,-7.732111897296058e-05,5.390874796400832e-07
95,0,579.000,0.0028004688201477093,1.952503660212175e-05
95,0,580.000,0.005646336770394402,3.936659866259172e-05
95,0,581.000,0.008134527987568653,5.6714417084595315e-05
95,0,582.000,0.010249511083477273,7.146020609798862e-05
95,0,583.000,0.011865107745829943,8.27242429405905e-05
95,0,584.000,0.013030596777212165,9.085010238005001e-05
95,0,585.000,0.014106972796514811,9.83546605537853e-05
95,0,586.000,0.014885254445280487,0.00010378088689474058
95,0,587.000,0.015178414422618454,0.00010582481584214414
95,0,588.000,0.015003327875602579,0.00010460410193366228
95,0,652.000,-0.04273051408730621,0.00029791970743603115
95,0,653.000,-0.042678467799879466,0.00029755683759805947
95,0,654.000,-0.042349180869553235,0.00029526102936732157
95,0,655.000,-0.041395944277153665,0.00028861500666455794
95,0,656.000,-0.040066520076519896,0.00027934618139131254
95,0,657.000,-0.03865419373649245,0.00026949935742927246
95,0,658.000,-0.037149054266735794,0.0002590054347593008
95,0,659.000,-0.03573392173996359,0.00024913904589494523
95,0,660.000,-0.03402282822261589,0.00023720919925087334
95,0,661.000,-0.03200272282787109,0.0002231249032612985
95,0,662.000,-0.02968271492506257,0.00020694966899564477
95,0,663.000,-0.027271937765288433,0.00019014158602557034
95,0,664.000,-0.024670286751527295,0.0001720027190957989
95,0,665.000,-0.021075538762402323,0.00014693992048218438
95,0,666.000,-0.016203081722313616,0.00011296885772099286
95,0,667.000,-0.009739825870470942,6.790665021908976e-05
95,0,668.000,-0.0008309121839557931,5.793169589379709e-06
95,0,669.000,0.011161534301118478,7.781888667972426e-05
95,0,670.000,0.026813129333339257,0.00018694274611608073
95,0,671.000,0.04650690110508837,0.00032424890425318586
95,0,672.000,0.07081553689711331,0.0004937301711654523
95,0,715.000,0.10084311791883245,0.0007030842672740171
95,0,716.000,0.09590313384382243,0.0006686424019746985
95,0,717.000,0.09288130018093585,0.0006475739964102788
95,0,718.000,0.09073589261969363,0.000632616086199547
95,0,719.000,0.09021887650172329,0.0006290114188114898
95,0,720.000,0.09146855065417621,0.0006377242219649566
95,0,721.000,0.09601055132650041,0.0006693913231074411
95,0,722.000,0.10320689060241184,0.0007195646322164659
95,0,723.000,0.11373775889816544,0.0007929864776758513
95,0,724.000,0.12859171691809457,0.0008965491640157046
95,0,725.000,0.14832768693473364,0.0010341495308474732
95,0,726.000,0.17378923375732303,0.0012116689626229978
95,0,727.000,0.20366851651800447,0.0014199891143598343
95,0,728.000,0.2349372039009753,0.0016379962784676663
95,0,729.000,0.26635442475250043,0.0018570390268281413
95,0,730.000,0.29761338407003374,0.002074978366280198
95,0,731.000,0.3256468125766821,0.0022704291114330768
95,0,732.000,0.3503764200737528,0.0024428454183252
95,0,733.000,0.3698840314453904,0.0025788536549857678
95,0,734.000,0.38390188592116015,0.0026765869772614943
95,0,735.000,0.3928859324434755,0.0027392242885292987
95,0,862.000,-0.16707800958519597,0.0011648779051175214
95,0,863.000,-0.1698911552318155,0.0011844913253142328
95,0,864.000,-0.17261025886828832,0.0012034490789750265
95,0,865.000,-0.18156295511508716,0.0012658678142413616
95,0,866.000,-0.19346494034696596,0.001348849169226806
95,0,867.000,-0.20230631524535111,0.0014104917653743132
95,0,868.000,-0.21019325237173656,0.0014654799641228306
95,0,869.000,-0.20445721138085865,0.0014254879422540584
95,0,870.000,-0.19330650825056625,0.0013477445711470488
95,0,871.000,-0.17439870040356806,0.0012159182006398947
95,0,872.000,-0.15484343087200994,0.0010795776884295536
95,0,873.000,-0.12931904654866594,0.0009016201498294173
95,0,874.000,-0.10819862216837609,0.0007543672841268263
95,0,875.000,-0.09075162417290947,0.0006327257675322359
95,0,876.000,-0.07077667107602295,0.0004934591963294173
95,0,877.000,-0.04861826183558966,0.0003389694379176692
95,0,878.000,-0.05790111241145621,0.0004036900289707992
95,0,879.000,-0.05986857708175747,0.0004174073106718635
95,0,880.000,-0.0523612684668595,0.0003650659046777145
95,0,881.000,-0.04421313687215644,0.0003082566424281563
95,0,882.000,-0.040645705438745974,0.0002833842964795858
95,0,925.000,0.20491994741454017,0.001428714165638426
95,0,926.000,0.19887028723290506,0.0013865355719590313
95,0,927.000,0.16673649481182984,0.0011624968436316136
95,0,928.000,0.14466327536256712,0.0010086010335540751
95,0,929.000,0.125277826277534,0.0008734445196837028
95,0,930.000,0.1096824988538074,0.0007647129613890189
